ein,Org Name,label,source
43657290,Fund for Social Change,1,guidestar
50392996,Hmong United Association of Rhode Island,1,guidestar
50506368,Lao Representative Abroad Council,1,guidestar
50577825,India House Inc,1,guidestar
50610979,Laos Movement Inc,1,guidestar
60976022,West Indian Foundation Inc,1,guidestar
61389895,Dominico American Society of Queens Inc,1,guidestar
61425265,Centro Independiente De Trabajadores Agricolas Inc,1,guidestar
61490625,Jubilee House Inc,1,guidestar
61490898,Raccoon Inc,1,guidestar
61508904,International Union United Auto Aerospace & Agricultural Workers,1,guidestar
61814967,Somali Women United Counsel of America,1,guidestar
111635100,English Evangelical Lutheran Church of the Good Shepherd,1,guidestar
111974704,Somali Health Project,1,guidestar
112497595,Centro Civico Colombiano Inc,1,guidestar
112594500,Polonians Organized To Administer To Our Community,1,guidestar
112648501,Haitian Centers Council Inc,1,guidestar
112758014,Flatbush Haitian Center,1,guidestar
112859151,Central American Legal Assistance,1,guidestar
113062761,Le Zion B Rina Inc,1,guidestar
113227748,Romanian Information & Referral Center Inc,1,guidestar
113457793,Russian American Voters Educational League Inc,1,guidestar
113499311,Philippine Forum,1,guidestar
43483186,Light of Cambodian Children Inc,1,guidestar
113559496,Centro Hispano Cuzcatlan Inc,1,guidestar
43475338,Great Wall Center Inc,1,guidestar
43335808,Greater Boston Nazarene Compassionate Center Inc,1,guidestar
474382737,H3-Hearts for Haitian Humanity,1,guidestar
954795129,Semillas Sociedad Civil,1,guidestar
956118813,Shelters for Israel,1,guidestar
990073483,Child & Family Service,1,guidestar
990073547,Catholic Charities Hawaii,1,guidestar
990236204,Pacific Gateway Center,1,guidestar
990377733,MIRA USA,1,guidestar
10723042,Grace Theatre Workshop Inc,1,guidestar
10745579,Mentoring Center Inc,1,guidestar
10777554,Border Angels,1,guidestar
10782375,Tvistomi Association Corp,1,guidestar
10836208,HAND IN HAND MANO EN MANO,1,guidestar
20480684,New Hampshire Minority Health,1,guidestar
20668138,St Louis Afghan Cultural Association,1,guidestar
20778114,Latino Health Collaborative,1,guidestar
30416471,Dolores Huerta Learning Acadamey,1,guidestar
41338411,Laborers International Union of North America,1,guidestar
42103733,UNITARIAN UNIVERSALIST ASSOCIATION,1,guidestar
42626667,"Community Educational Center for the North End and East Boston, Inc.",1,guidestar
42714991,Centro Las Americas Inc,1,guidestar
43060989,Haitian-American Public Health Initiatives Inc,1,guidestar
43102943,New American Association of Massachusetts Inc,1,guidestar
43151320,Massachusetts English Plus Coalition Inc,1,guidestar
43178718,Caribbean U Turn Inc,1,guidestar
43220139,Ethiopian Education and Development Consortium Inc,1,guidestar
43268599,Association of Haitian Women Inc,1,guidestar
43324363,Somerville Haitian Coalition Incorporated,1,guidestar
43414101,The Edith Glick Schoolman Childrens Foundation,1,guidestar
204393106,Boat People S O S Inc,1,guidestar
113650232,Peruvian American Association of Georgia Inc,1,guidestar
116078915,Georgian Association in the United States of America Inc,1,guidestar
161572700,Rural and Migrant Ministry of Owego County Inc,1,guidestar
161581104,Finger Lakes Community Health,1,guidestar
161701416,Consortium for Haitian Empowerment Inc,1,guidestar
166059252,Community Action of Orleans and Genesee Inc,1,guidestar
200067328,Transportation Emergency Rescue Committee USA Inc,1,guidestar
200199569,International Honduran and Central American Parade,1,guidestar
200230497,Haitian American Psychiatric Association Inc,1,guidestar
200247902,Pan-African Community Association,1,guidestar
200472248,Kush Inc,1,guidestar
200564942,Washington State Farm Worker Housing Trust,1,guidestar
200805965,United Liberia Inland Church Associates and Friends Inc,1,guidestar
200818107,Nodutdol Corporation,1,guidestar
200929070,Justice Overcoming Boundaries Job in San Diego County,1,guidestar
201056268,Columbia River Health,1,guidestar
201238028,Chicago Bilingual Nurse Consortium,1,guidestar
201660055,Migrant Whole Health Outreach,1,guidestar
201686489,Breakwater Health Network,1,guidestar
201925019,Comite Pro Uno,1,guidestar
202361116,Southeast Asian Institute for Advancement Inc,1,guidestar
202565058,Migrant Worker Benefit Foundation,1,guidestar
202588279,CENTRO DE LOS DERECHOS DEL MIGRANTE INC,1,guidestar
202821019,Kathleen Barsotti Nonprofit for Sustainable Agriculture,1,guidestar
202901560,Casa San Juan Bosco,1,guidestar
202987586,English at Work-Ingles En El Trabajo,1,guidestar
203181225,Ingles Para Latinos,1,guidestar
203990330,Orisa Community Developmentincorporation,1,guidestar
204313996,Iglesia Nueva Esperanza,1,guidestar
161523238,Harvest of Hope Foundation Inc,1,guidestar
113657128,LATIN AMERICA WORKING GROUP EDUCATION FUND,1,guidestar
161409164,Geneseo Migrant Center Inc,1,guidestar
161019468,Niagara County Migrant & Rural Ministry Committee Inc,1,guidestar
131661609,Tolstoy Foundation Inc,1,guidestar
131760102,United Israel Appeal Inc,1,guidestar
132944124,Chinese Progressive Association Incorporated,1,guidestar
133062214,"New York Community Trust aka Community Funds, Inc.",1,guidestar
133601885,Jamaican Civic & Cultural Association of Rockland,1,guidestar
133673457,Dominicanos Pro-Ayuda A La Ninez,1,guidestar
133737519,Indian American Center for Political Awareness Inc,1,guidestar
133741824,Latino Civic Association Inc,1,guidestar
133792828,Haitian-American Parents Association Inc,1,guidestar
133875918,St Ignatius School,1,guidestar
133894247,Haitian American Alliance of New York Inc,1,guidestar
133916822,Business Education in Science and Technology for New Americans Inc,1,guidestar
133959398,Korean-American Senior Citizens Association of New York Inc,1,guidestar
134026142,Nah We Yone,1,guidestar
134088446,Refuge Inc,1,guidestar
134117815,American Friends of Selah Inc,1,guidestar
134158733,New York City Tibetan Outreach Center Inc,1,guidestar
134258736,Kush Inc,1,guidestar
136090286,J M Kaplan Fund Inc,1,guidestar
136271774,Medicus Polish-American Medical Society Inc,1,guidestar
136748171,Beatrice P Delaney Char Fdn,1,guidestar
141515400,Warwick Area Migrant Committee Farm Workers Community Center,1,guidestar
141634454,"National Migrant Foundation, Inc.",1,guidestar
141840245,Juan Pablo Duarte Foundation,1,guidestar
141879793,Several United People Productions Inc,1,guidestar
141906873,Somali Justice Advocacy Center,1,guidestar
141911866,Pacific Islander Health Partnership,1,guidestar
161020913,Oak Orchard Community Inc,1,guidestar
310986674,Midwest Migrant Health Consortium,1,guidestar
954781974,L A VOICE,1,guidestar
311385138,Asian-American Commerce Group,1,guidestar
454394503,First Haitian Community Resource Center Inc,1,guidestar
454420783,International Center for Enterpreneurial Excellence,1,guidestar
454433811,Fanm Kreyol Inc,1,guidestar
454590563,Sudanese American Association of New Jersey,1,guidestar
454642549,Vista Community Health Center,1,guidestar
454989892,Northwestern Chinese American Association of Greater Washington,1,guidestar
455153806,Colorado Oromo Muslim Community Center,1,guidestar
455403065,Strength of United People,1,guidestar
455450981,Laborers of the Harvest,1,guidestar
455486430,Port St Lucie Korean Church,1,guidestar
455496557,Sikh Riders of America,1,guidestar
455620499,Brookings Chinese Community,1,guidestar
460743230,A L Costa Community Development Center,1,guidestar
460856268,El Buen Samaritano Ministerio Profetico Inc,1,guidestar
461046869,Fresno True Light Korean Church,1,guidestar
461188660,Bethel Ethiopian Evangelical Church,1,guidestar
461188898,Korean Traditional Music Association of America Inc,1,guidestar
461207378,Somali American Peace Council,1,guidestar
461221738,MI Familia Center - Serving Migrant Communities Inc,1,guidestar
461530065,Centro Adoracion Para Las Naciones Inc,1,guidestar
461810590,Tian Tian Chinese Language Center,1,guidestar
461967153,Haitian American Association of Brevard Inc,1,guidestar
462139994,Asylee Refugee Migrant Assistance Network,1,guidestar
462284158,Poder in Action Inc,1,guidestar
462682580,Migrant Youth Project,1,guidestar
462755257,Ministerio Pentecostes Poder Y Uncion Inc,1,guidestar
462824477,Solutions for Interrupted Education,1,guidestar
454027112,Asian Pacific Enviornmental Network Action,1,guidestar
462837245,Michigan Migrant Ministries,1,guidestar
453821566,4 Worlds United Soccer Alliance,1,guidestar
453697690,Puente Human Rights Movement,1,guidestar
411987893,Steele County Immigrant Resources Center,1,guidestar
411995122,Somali Parent Teacher Association,1,guidestar
411999251,American Oromo Community of Minnesota,1,guidestar
412000948,Alliance for African Assistance Minnesota,1,guidestar
412019050,Plainview Area Migrant Council,1,guidestar
412068970,Workforce Housing Association of Truckee-TAHOE,1,guidestar
412070704,Vietnamese Community of Minnesota,1,guidestar
412103299,Alianca Brasileira Dos Estados Unidos Hartford Inc,1,guidestar
412119384,Southern Sudanese Community of Washington,1,guidestar
412194060,Wow Women of Wisdom,1,guidestar
412227380,Literacy Highland Lakes,1,guidestar
412278788,Democracia USA Inc,1,guidestar
421186501,Proteus Inc,1,guidestar
421764452,Central Coast Health Network Inc,1,guidestar
431253101,Southeast Missouri Health Network,1,guidestar
431505698,Korean-American Society of St Louis,1,guidestar
431805495,Migrant Farmworkers Assistance Fund,1,guidestar
431832034,Chinese Culture Education & Services,1,guidestar
431838449,Worldwide Migrant Ministries Inc,1,guidestar
431844824,"Somali Foundation, Inc.",1,guidestar
432083005,United Bosnian Association,1,guidestar
432106510,East Africa Health Project,1,guidestar
450518959,"Myanmar Community of The United States of America, Inc.",1,guidestar
450543678,Laos in Harmony Inc,1,guidestar
451000110,Total Breakthrough Inc,1,guidestar
452822854,Bao Son Buddhist Temple- Inc,1,guidestar
452973024,Korean-American Association of Greater Greensboro,1,guidestar
453811463,Sierra Vista Budhist Temple,1,guidestar
411945775,Centro Campesino Por Los Cambios Hacia Adelante,1,guidestar
463033170,Renaissance Haitian Baptist Church,1,guidestar
463248959,North Texas Korean Inter-Married Womens Association,1,guidestar
472562202,East Africans Empowerment,1,guidestar
472592711,Patrons of Russian Speaking Culture Inc,1,guidestar
472836501,Evergreen Korean Church of Bellflower,1,guidestar
472877961,East African Relief and Development,1,guidestar
472893495,Tears To Freedom Inc,1,guidestar
472937345,Concilio Evangelistico Internacional Cristo Vive Corp,1,guidestar
472998458,Hmong Helping Hands,1,guidestar
473186637,El Buen Samaritano Amor Y Compacion Inc,1,guidestar
473187874,Chinatown Community Land Trust Inc,1,guidestar
473358131,National Center for Community Strategies,1,guidestar
473401485,SAINT JUDE TUITION FUND CORPORATION,1,guidestar
473435591,Trinbago Progressive Association of the USA Inc,1,guidestar
473474768,Centro Comunitario Aguilas Inc,1,guidestar
473487335,Dfw Sudanese Community,1,guidestar
473589435,First Haitian Baptist Church of Stuart,1,guidestar
473646697,Marys House at Silver Heels Inc,1,guidestar
473724907,Newlife Community Medical Center,1,guidestar
473777082,Chinese American Association of Syosset New York Inc,1,guidestar
473799420,Libres En Cristo,1,guidestar
473805761,Research and Counselling Foundation for African Migrants RECFAM Inc,1,guidestar
473865812,Friends of the Ethiopian National Project Inc,1,guidestar
473894466,Somali American Faribault Education,1,guidestar
474096093,Rehoboth Oromo Speaking Evangelical Church,1,guidestar
474194507,Texas Association of Chinese Entrepreneurs,1,guidestar
474225152,Eastern Carver Somali Community,1,guidestar
474249840,509 Insanity,1,guidestar
311130021,Kentucky Baptist Fellowship Inc,1,guidestar
472484111,Arkansas Chinese-American Association,1,guidestar
463181435,Arizona Caribbean Cultural Association,1,guidestar
472475452,Inspired Minds Steam Academy Inc,1,guidestar
472456034,Faith in New Jersey Inc,1,guidestar
463309784,Korean Culture Center of Dallas,1,guidestar
463471871,Korean Community Center,1,guidestar
463805879,Education Burma Thailand Myanmar,1,guidestar
463814236,Missing Migrant Project Inc,1,guidestar
463898036,Poder De Dios Centro Familiar Inc,1,guidestar
463995265,Center for Multicultural Counseling,1,guidestar
463999258,Oromo Culture Institute of Minnsota,1,guidestar
464152268,Korean American Counseling Center,1,guidestar
464306656,Polish Language Center of Ann Arbor,1,guidestar
464377011,Cornell Bethany Korean Church,1,guidestar
464462811,PARTNERSHIP FOR EDUCATIONAL JUSTICE INC,1,guidestar
464502761,Protect Patient Access Inc,1,guidestar
464876309,South Sudanese Americans Community Austin,1,guidestar
465239027,Migrant Rights Foundation,1,guidestar
465407948,Janie Appleseed Network,1,guidestar
465560627,Iglesia Cristiana El Buen Samaritano,1,guidestar
465647847,Liberian Community Association of Northeastern Pennsylvania,1,guidestar
470777511,Institute for Public Leadership Inc,1,guidestar
471277862,International Muslim Womens Initiative for Self Empowerment in,1,guidestar
471280932,Ministerio Internacional Yo Soy Immokalee,1,guidestar
471624047,Wat Lao Phra Thatluang of TN,1,guidestar
471742595,Iglesia Ministerio De Dios Unido,1,guidestar
471988454,Young Haitian Scholars,1,guidestar
472118563,Ministerio Las Abejas De Jehova Inc,1,guidestar
472269918,Great Migration Experience,1,guidestar
472290707,Parent Teacher Association of Ps 770 the New American Academy Inc,1,guidestar
472357488,Vision Juarez,1,guidestar
472458724,Wat Lao Sibounheuangvilay Inc,1,guidestar
411938940,Somali Community Services Inc,1,guidestar
474303521,Blythe Outfield Community Association,1,guidestar
411915082,Umoja Gathering Place Ltd,1,guidestar
411925260,Minnesota Hmong Chamber of Commerce,1,guidestar
331067943,Student Farmworker Alliance Inc,1,guidestar
331114282,The National Association for Pacific Islanders,1,guidestar
340766157,International Services Center of Cleveland,1,guidestar
340899100,Hartville Migrant Council Inc,1,guidestar
341623860,Catholic Migrant Farmworker Network Inc,1,guidestar
341885231,Friends of Bauern Helfen Bauern,1,guidestar
341947235,International Community Council - Worldwide Intercultural Network,1,guidestar
350868117,International Institute of Northwest Indiana Inc,1,guidestar
351113688,Adams County Migrant Committee Inc,1,guidestar
351360086,"Wells County Migrant Ministry, Inc.",1,guidestar
352068770,United States African Housing Corporation,1,guidestar
352139702,Inter-Cultural Services of Hamilton County Inc,1,guidestar
352520416,Refugee and Migrant Care International,1,guidestar
352548118,Community Involvement Committee,1,guidestar
361264995,Laborers International Union of North America,1,guidestar
362597070,Illinois Migrant Council,1,guidestar
362717537,Grace Migrant Day Care Center,1,guidestar
362742588,"Migrant Children, Inc.",1,guidestar
362776988,Center for Information of Elgin,1,guidestar
362822477,Kolbe School of Polish Language,1,guidestar
363015191,National Assn of Jamaican & Supportive Organs,1,guidestar
363049252,Mafo Inc,1,guidestar
363252527,Vocational Rehabilitation Management of Rockford Inc,1,guidestar
363287521,Womens Association of Hmong and Lao Inc,1,guidestar
363304782,Hoopeston Migrant Head Start,1,guidestar
363354885,Del Valle Migrant Head Start Inc,1,guidestar
331017293,Alliance for African Assistance - South Dakota,1,guidestar
363421366,Comprehensive Korean Self Help Community Center,1,guidestar
330965231,Mid City Community Project,1,guidestar
330826205,ACCESS CALIFORNIA SERVICES,1,guidestar
311401782,Catholic Migrant Ministries,1,guidestar
311449580,Ethiopian Orthodox Tewahedo Holy Trinity Church Columbus Ohio Inc,1,guidestar
311460014,Migrant Farmworkers Connectin Inc,1,guidestar
311467072,The Foundation for the Immokalee Child Care Center Inc,1,guidestar
311477946,Ohio Hispanic Coalition,1,guidestar
311596859,A M O S Project Inc,1,guidestar
311611993,Somali Community Services Coalition,1,guidestar
311618955,Mexican Community Center of Austin Inc Centro Communtario Mexicano De,1,guidestar
311620684,Arab-American Development Corp,1,guidestar
311632062,Tibetan Association of Santa Fe Inc,1,guidestar
311685366,Contra Costa County Opportunity West,1,guidestar
311739831,Galata Inc,1,guidestar
311748862,Bosnian Womens Network,1,guidestar
311794514,Los Pobres Inc,1,guidestar
320133684,The Pacific Islander Community Center,1,guidestar
320155847,Coalition of African Arab Asian European and Latino Immigrants,1,guidestar
320273939,Lords Lighthouse Ministry Inc,1,guidestar
320308477,FILIPINO MIGRANT CENTER,1,guidestar
320338616,Somali American Council of Oregon,1,guidestar
320384435,Hoi Phat Tu Lac Phap,1,guidestar
320521179,Searcher One Stx,1,guidestar
330190399,American Turkish Association of Southern California,1,guidestar
330440021,Borrego Community Health Foundation,1,guidestar
330478428,New Vietnamese Democracy,1,guidestar
330693051,Southern Sudanese Community Center of San Diego,1,guidestar
330723348,Union Sin Fronteras-Union Without Borders,1,guidestar
330758113,Dr Yangs Family Care,1,guidestar
330923085,East African Community of Orange County,1,guidestar
363432466,Lao American Community Services Incorporated,1,guidestar
331055393,Frontera Farmer Foundation,1,guidestar
363643461,Coalition of Limited English Speaking Elderly,1,guidestar
384005924,LA Liga Del Barrio,1,guidestar
390806350,International Institute of Wisconsin Inc,1,guidestar
391047172,United Migrant Opportunity Services Incorporated,1,guidestar
391181480,LA Clinica De Los Campesinos Inc,1,guidestar
391369113,EDUCATIONAL CREDENTIAL EVALUATORS INC,1,guidestar
391389177,Hmong Mutual Assistance Association of Sheboygan Inc,1,guidestar
391459824,Hmong American Center Inc,1,guidestar
391489403,Korean Association of Milwaukee Inc,1,guidestar
391601969,Kenosha Literacy Council Inc,1,guidestar
391722986,Hmong American Community Association Inc,1,guidestar
391835722,Nigerian Community in Milwaukee Inc,1,guidestar
391952856,Hmong Center of Green Bay Inc,1,guidestar
411000060,Community Health Service Inc,1,guidestar
411334042,"Bridges for Peace, Inc.",1,guidestar
411343013,Brooten Area Housing Inc,1,guidestar
411417180,Association for the Advancement of Hmong Women in Minnesota,1,guidestar
411418499,Hmong National Organization Inc,1,guidestar
411505455,Resource Center of the Americas,1,guidestar
411610922,Hmong Center Inc,1,guidestar
411631015,Hmong American National Catholic Association,1,guidestar
411675917,Southeast Asian Community Council Inc,1,guidestar
411721358,Hmong Minnesota Pacific Association Inc,1,guidestar
411770334,Our Redeemer Oromo Evangelical Church,1,guidestar
411818410,Somali Community of MN Inc,1,guidestar
411882383,Somali Benadiri Community of MN,1,guidestar
411882450,Center for Cross-Cultural Health,1,guidestar
363465523,Association of Kerala Medical Graduates,1,guidestar
383937770,Liberian American Deaf Association,1,guidestar
383735922,LA Hermandad Hank Lacayo Youth and Family Center,1,guidestar
411886392,LA Escuelita,1,guidestar
383282619,Buen Pastor Ministries Inc,1,guidestar
383360686,Lakeshore Ethnic Diversity Alliance,1,guidestar
363798678,Community Health Partnership of Illinois,1,guidestar
363942008,CENTRO COMUNITARIO JUAN DIEGO,1,guidestar
364234882,Harvest for Humanity,1,guidestar
364275984,Stitch,1,guidestar
364355072,Latinos Progresando,1,guidestar
364370728,West Town Leadership United,1,guidestar
364514922,Therapeupic Community Association of New York,1,guidestar
364521751,Chaldean Community Cultural Center,1,guidestar
364555049,African Womens Coalition,1,guidestar
364744986,Somali Children Salvation Center,1,guidestar
364818887,Childrens Village,1,guidestar
364839216,New Citizen Project,1,guidestar
370767038,Laborers International Union of North America,1,guidestar
363689665,Indo American Center Inc,1,guidestar
371450411,Caribbean People International Collective Inc,1,guidestar
371098815,Migrant Education Inc,1,guidestar
383102904,South Asian Womens Association,1,guidestar
383058190,Michigan Organizing Project,1,guidestar
382669587,Pampa Kannada Koota,1,guidestar
382448801,Philippine American Community Center of Michigan,1,guidestar
382248199,National Migrant Worker Council Inc,1,guidestar
383233472,Siena Literacy Center,1,guidestar
382010346,Michigan Migrant Legal Assistance Project Inc,1,guidestar
381908986,Northwestern Michigan Migrant Project,1,guidestar
371909728,Voices From the Border,1,guidestar
371552189,Living Water Migrant Ministry,1,guidestar
371511158,Free Dimensional Inc,1,guidestar
382185978,Pakistan Association of America,1,guidestar
20509978,KINGSWOOD YOUTH CENTER,0,nccs
580566143,BRENAU UNIVERSITY INC,0,nccs
640682170,VICKSBURG SOCCER ORGANIZATION INC,0,nccs
261745449,OVERHOME ANIMAL RESCUE,0,nccs
470989235,DSC MINISTRIES INC,0,nccs
223408358,PTA NEW JERSEY CONGRESS OF PARENTS AND TEACHERS 32399 HARRISON TOWNSHIP PTA,0,nccs
936031928,SALEM CLUB OF OPTIMIST INTERNATIONAL YOUTH FUND,0,nccs
431154173,MIDWEST CENTER FOR THE LITERARY ARTS INC,0,nccs
133625426,MANHATTAN COMMUNITY ACCESS CORPORAT ION MANHATTAN NEIGHBORHOOD NETWORK,0,nccs
455350489,CIEN AGUAS EDUCATION FOUNDATION,0,nccs
432083726,UNITED STATES BOWLING CONGRESS INC 82175 GR DENVER USBC,0,nccs
10565782,CHINA TRAINING NETWORK,0,nccs
462563332,WICKED GOOD CAUSE ORGANIZATION INC,0,nccs
61488572,JUMOKE ACADEMY INC,0,nccs
133570722,SCHOOL COMMUNITY COUNCIL PS3,0,nccs
611674034,STORY PRESERVATION INITIATIVE,0,nccs
800026851,PASSAIC VALLEY REGIONAL HIGH SCHOOL EDUCATION FOUNDATION INC,0,nccs
451496977,YES WE CARE RECOVERY INC,0,nccs
522094389,CRANBROOK HOMES INC,0,nccs
510260978,SANFORD HOME AND SCHOOL ASSOCIATION INC,0,nccs
10543069,FIDDLEHEAD CENTER FOR THE ART,0,nccs
770140647,CLARK PARENT CLUB,0,nccs
421388957,FOUNDATION OF ST JOHNS UNITED METHODIST CHURCH OF DAVENPORT IOWA,0,nccs
364681017,WEBSTER LIBRARY FOUNDATION INC,0,nccs
311287785,CANCER SUPPORT COMMUNITY,0,nccs
581873933,NORTH CAROLINA OPTOMETRIC FOUNDATION,0,nccs
271611677,KIWANIS CLUB OF THE VALLEY FOUNDATION,0,nccs
522216665,SOUTH ASIAN AMERICANS LEADING TOGETHER INC,0,nccs
366009226,NATIONAL KIDNEY FOUNDATION INC,0,nccs
860854641,ASI CHANDLER INC,0,nccs
611670896,INTERNATIONAL CONGRESS OF CHURCHES AND MINISTERS COMMUNITY LIFE INC,0,nccs
581299008,INDEPENDENT MEDIA ARTISTS OF GA ETC INC IMAGE,0,nccs
452156120,PETALUMA ANIMAL SERVICES FOUNDATION,0,nccs
391758750,BLACK RIVER FOREST TRAIL FOUNDATION INC,0,nccs
561851101,CONFLICT RESOLUTION CENTER OF CAB CITY,0,nccs
203773988,JPW HELPING HANDS A NJ NONPROFIT CORPORATION,0,nccs
521354115,HOME EDUCATORS ASSOCIATION OF VIRGINIA,0,nccs
260238373,INKY SANTAS TOY DRIVE INC,0,nccs
800231277,ARCHITECTURE FOR CHARITY OF TEXAS,0,nccs
251900793,THE HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,0,nccs
352377431,SCB INTERNATIONAL CHURCHX2,0,nccs
260615175,FOUNDATION FOR EXCELLENCE INEDUCATION INC,0,nccs
263965524,FATHER FLANAGANS BOYS HOME BOYS TOWN FLORIDA INC,0,nccs
471391494,BELIEVE IN NEWARK FOUNDATION INC,0,nccs
362536101,LAKEWOOD SHORES IMPROVEMENT ASSOCIATION,0,nccs
571083411,FOUNDATION FOR A GREATER GREENWOOD COUNTY INC,0,nccs
461689378,MINISTERIOS CRISTIANOS GUERREROS DE JEHOVA,0,nccs
463320291,FRIENDS OF PINE HILL CEMETERY,0,nccs
911779425,HILLSBORO SCHOOLS FOUNDATION,0,nccs
751721049,PEGASUS FOUNDATION DALLAS INSTITUTE OF HUMANITIES AND CULTURE CULTURE,0,nccs
680386518,THE CSU CHICO RESEARCH FOUNDATION,0,nccs
382067327,ADAPT INCORPORATED,0,nccs
42642887,FAMILY HEALTH PRODUCTIONS INC,0,nccs
10492643,MID COAST HUNGER PREVENTION PROGRAM INC,0,nccs
346003239,NORTHEAST OHIO 4 H CAMPS INC,0,nccs
462907729,LUCK2TUCK FOUNDATION,0,nccs
800216061,LOTTS OF HOPE,0,nccs
112561648,URBAN RESOURCE INSTITUTE,0,nccs
954111291,LOYOLA VILLAGE BOOSTER CLUB,0,nccs
931056649,COMMITTED ALLIANCE TO STRAYS,0,nccs
453819056,FRIENDS OF THE HERALDS NFP,0,nccs
910922425,LOVE THY NEIGHBOR MINISTRIES,0,nccs
161499834,WESTCOTT COMMUNITY CENTER INC,0,nccs
453932032,OUB COURT HOUSING COMPANY INC,0,nccs
131656636,AMERICAN IRISH HISTORICAL SOCIETY INC,0,nccs
454182331,EAST HAMPTON YOUTH FOOTBALL AND CHEERLEADING ASSOCIATION INC,0,nccs
261238820,NAIR SERVICE SOCIETY OF NORTH TEXAS,0,nccs
750800653,HOWARD PAYNE UNIVERSITY,0,nccs
465570776,PHOENIX BRAZAS SOCCER CLUB,0,nccs
331110300,CHATHAM ATHLETIC FOUNDATION INC,0,nccs
261885179,FOX LANE BASEBALL BOOSTERS CLUB,0,nccs
431809268,INTERNATIONAL SOCIETY FOR NEW INSTITUTIONAL ECONOMICS,0,nccs
310925267,NATIONAL STUDENT EXCHANGE INC,0,nccs
454441385,CHANGE 4 GEORGIA,0,nccs
141499330,COHOES MULTI SERVICE SENIOR M COOLEY,0,nccs
311487941,EMA FOUNDATION FOR PAPER BASED COMMUNICATIONS TECHNICAL RESEARCH,0,nccs
30521755,THEATER WIT NFP,0,nccs
352282566,SPLENDOR OF TRUTH RADIO INC,0,nccs
43470631,DORCHESTER YOUTH ALTERNATIVE ACADEMY INC,0,nccs
352145743,STEP UP INCORPORATED,0,nccs
132954127,NATIONAL RECYCLING COALITION INC,0,nccs
431616305,GROVESPRING AREA VOLUNTARY FIRE PROTECTION ASSOCIATION,0,nccs
593828176,TREE CARE INDUSTRY ASSOCIATION FOUNDATION INC,0,nccs
510194479,TAYLOR METHODIST HOUSING INC,0,nccs
751291336,BETHEL CHILDRENS DAY CARE CENTER,0,nccs
237048853,THE WATERBURY CHORALE INC WATERBURY CHORALE INC,0,nccs
742483139,ASPENFILM,0,nccs
462375974,INTERNATIONAL MEDICAL PROFESSIONALS INITIATIVE INC,0,nccs
753215103,WORLD HEALTH FOUNDATION,0,nccs
464874151,LIFE LEARNING GLOBAL INC,0,nccs
364604603,HEALING HOPE,0,nccs
60910765,THORNFIELD HALL INC,0,nccs
251826561,AMERICAN FRIENDS OF THE UNION OF PRO JEWS IN GER AUS SWISS,0,nccs
113589771,LMC HEALTH SYSTEM INC,0,nccs
472189942,HENRY WILLIAM DONNELLY MEMORIAL SCHOLARSHIP FUND INC,0,nccs
411916086,CELESTIAL CHURCH OF CHRIST,0,nccs
43055906,SAVE A PET SOCIETY INC,0,nccs
133703959,LITTLE LEAGUE BASEBALL INC 2322311 DOWNTOWN MANHATTAN LL,0,nccs
263836465,DISTRICT COUNCILS COLLABORATIVE OF SAINT PAUL AND MINNEAPOLIS,0,nccs
476572625,PHILOSOPHY OF THE EIGHT GUIDED PATHS SPIR GUID CTR CHAR TR LISA ESTEN TTEE,0,nccs
208138429,KIDMIA FOUNDATION,0,nccs
571174378,VERMONT HEALTH SERVICE GROUP INC,0,nccs
721531430,CROSS CREEK CHRISTIAN SCHOOL INC,0,nccs
263535873,HAWORTH HOME AND SCHOOL ASSOCIATION INC,0,nccs
311430038,TRADITIONS AT STYGLER ROAD,0,nccs
471878928,QUINCY MAIN STREET INC,0,nccs
680389088,STAGES FOLSOM DANCE ARTS AN UMBRELL ORG FOR BALLET FOLSOM IMPACT CONTEMPORARY DANCE CO AND SOUND OUT T,0,nccs
810507821,LIBERTY PLACE INC,0,nccs
593178211,LITTLE LEAGUE BASEBALL INC 3090415 NORTH LAKELAND LL,0,nccs
461025089,SEE MY ART,0,nccs
721618522,YORBA LINDA SUNRISE ROTARY CLUB FOUNDATION,0,nccs
270859660,WEST CENTRAL TEXAS REGIONAL FOUNDATION,0,nccs
43278141,JEWISH COMMUNITY DAY SCHOOL INC,0,nccs
760392755,WASHINGTON COUNTY ADVISORY COUNCIL ON RECYCLING,0,nccs
752778962,HELPING HANDS OF MIDLAND,0,nccs
751530340,NEW HORIZONS RANCH AND CENTER INC MICHAEL REDDEN,0,nccs
237392114,CANTON COLLEGE FOUNDATION INC,0,nccs
232606163,NORTHCENTRAL PENNSYLVANIA CONSERVANCY,0,nccs
621194296,CANDLELIGHTERS FAMILY SUPPORT GROUP,0,nccs
941539901,FRIENDS OUTSIDE,0,nccs
272352328,BROWNS CREEK PRESERVATION ASSOCIATION,0,nccs
261827029,CREATING GREAT PLACES,0,nccs
581708637,COMMUNITY FAMILY DAY CARE INC,0,nccs
752468445,SOUTH PLAINS WILDLIFE REHABILITATION CENTER INC,0,nccs
520591702,YOUNG WOMENS CHRISTIAN ASSOC OF ANNAPOLIS AND ANNE ARUNDEL CTY MD YWCA OF ANNAPOLIS AND ANNE ARUNDEL,0,nccs
830170594,COMMUNITY RECREATION FOUNDATION,0,nccs
